Listing_ID,Property_ID,Community,Price_Cluster,Listing_Price,Sold_Price,Listing_Date,Sold_Date,Bedrooms,Bathrooms,Garage_Stalls,Size_sqft,Year_Built,Days_on_Market,Interest_Rate,Unemployment_Rate,Ownership_Type,Property_Age,Renovation_Status,Year,Downturn_2015_2016,Boom_2021,Rate_Hike_2022_2023,Assessed_Value,Assessment_Gap,Assessment_Ratio
RD-104199,2300,Vanier Woods,Mid,463545.0,475988.0,2015-06-05,2015-10-10,4,3,0,2290,2008,127,2.75,7.2,Owner-Occupied,16,Not Renovated,2015,1,0,0,439604.8955048162,36383.1044951838,1.082763192282933
RD-104200,1155,Eastview Estates,Mid-Low,347955.0,352114.0,2019-12-17,2020-04-07,4,2,0,1886,2014,112,3.5,6.8,Owner-Occupied,10,Not Renovated,2020,0,0,0,356890.60702369123,-4776.607023691235,0.9866160472433668
RD-104201,2783,Eastview Estates,Mid-Low,248897.0,252925.0,2017-06-07,2017-08-09,3,4,2,1296,1988,63,2.75,7.0,Investor,36,Not Renovated,2017,0,0,0,247515.44892216302,5409.551077836979,1.0218554078195665
RD-104202,2241,Anders Park,Premium,736104.0,714083.0,2021-06-27,2021-08-18,4,1,0,2589,1975,52,2.0,7.8,Owner-Occupied,49,Not Renovated,2021,0,1,0,678246.2427266377,35836.75727336225,1.0528373841472292
RD-104203,1189,Anders Park,Premium,352660.0,360642.0,2019-12-12,2020-01-28,3,3,2,1427,2008,47,3.5,6.8,Owner-Occupied,16,Not Renovated,2020,0,0,0,337169.0783564352,23472.921643564827,1.0696176581731218
RD-104204,2440,Timberlands,Mid,302132.0,295087.0,2022-06-22,2022-10-02,5,1,1,1343,1997,102,4.5,5.9,Investor,27,Not Renovated,2022,0,0,1,295958.19023381214,-871.1902338121436,0.9970563739657825
RD-104205,1980,Westlake,Mid-High,191233.0,185844.0,2015-04-18,2015-07-23,6,2,0,908,2010,96,2.75,7.2,Owner-Occupied,14,Not Renovated,2015,1,0,0,186522.7059016916,-678.7059016916028,0.99636126927062
RD-104206,2698,Timberlands,Mid,221379.0,225757.0,2024-01-31,2024-06-29,5,2,0,1005,2004,150,4.75,6.1,Owner-Occupied,20,Not Renovated,2024,0,0,0,226084.52753612446,-327.5275361244567,0.9985513049491097
RD-104207,2715,Westlake,Mid-High,507177.0,507701.0,2017-07-21,2017-08-21,5,2,1,2153,1980,31,2.75,7.0,Owner-Occupied,44,Not Renovated,2017,0,0,0,499835.8327794229,7865.167220577074,1.0157355009480642
RD-104208,1545,Eastview Estates,Mid-Low,393476.0,398580.0,2015-07-31,2015-09-14,4,1,2,2271,1984,45,2.75,7.2,Investor,40,Not Renovated,2015,1,0,0,381282.241318637,17297.75868136302,1.0453673337146256
RD-104209,1040,Sunnybrook,Premium,453275.0,475298.25,2015-01-02,2015-06-11,3,2,0,1866,2010,160,2.75,7.2,Investor,14,Renovated,2015,1,0,0,451726.7974233058,23571.452576694195,1.052180771012807
RD-104210,1306,Anders Park,Premium,518090.0,560182.35,2024-10-09,2024-11-23,6,3,1,1969,1986,45,4.75,6.1,Owner-Occupied,38,Renovated,2024,0,0,0,515846.98512285063,44335.364877149346,1.0859467364466437
RD-104211,1942,Inglewood,Entry,312638.0,309409.0,2022-11-05,2023-01-31,2,2,0,1746,1988,87,4.5,5.9,Owner-Occupied,36,Not Renovated,2023,0,0,1,310448.848112617,-1039.848112616979,0.9966505009796661
RD-104212,1337,Oriole Park,Entry,484017.0,492426.0,2021-12-17,2022-05-30,5,3,0,2377,2004,164,2.0,7.8,Owner-Occupied,20,Not Renovated,2022,0,0,1,457337.33334960043,35088.666650399566,1.076723818703812
RD-104213,2337,Westlake,Mid-High,286137.0,282412.0,2015-05-02,2015-06-26,2,1,1,1302,1975,55,2.75,7.2,Owner-Occupied,49,Not Renovated,2015,1,0,0,277632.3180506689,4779.681949331076,1.0172158701944014
RD-104214,2098,Timberlands,Mid,181808.0,176867.0,2015-10-02,2016-02-03,3,3,0,924,1989,124,2.75,7.2,Owner-Occupied,35,Not Renovated,2016,1,0,0,171633.0623622766,5233.9376377234,1.0304949265933145
RD-104215,1952,Oriole Park,Entry,327278.0,340024.65,2020-10-03,2021-03-17,5,3,2,1766,2019,165,2.45,9.5,Owner-Occupied,5,Renovated,2021,0,1,0,330731.41449276573,9293.23550723429,1.0280990407926234
RD-104216,1278,Timberlands,Mid,196935.0,204737.4,2022-08-28,2023-01-18,6,3,2,910,2023,143,4.5,5.9,Investor,1,Renovated,2023,0,0,1,207331.68584949154,-2594.2858494915417,0.9874872678584459
RD-104217,2199,Eastview Estates,Mid-Low,234403.0,232903.0,2018-04-30,2018-10-10,3,4,1,1260,2014,163,3.0,6.5,Owner-Occupied,10,Not Renovated,2018,0,0,0,215007.08309701062,17895.916902989382,1.0832340806880059
RD-104218,1895,Oriole Park,Entry,304726.0,323605.8,2019-12-30,2020-02-18,4,1,2,1779,1982,50,3.5,6.8,Owner-Occupied,42,Renovated,2020,0,0,0,322744.75695647736,861.0430435226299,1.0026678761620866
RD-104219,2685,Lancaster Green,Mid-High,481335.0,486591.0,2015-06-11,2015-09-02,6,3,2,2233,1995,83,2.75,7.2,Owner-Occupied,29,Not Renovated,2015,1,0,0,450196.54285739467,36394.45714260533,1.0808412630439361
RD-104220,1272,Clearview Ridge,Mid-Low,261362.0,281495.55,2022-09-22,2022-12-02,2,4,1,1199,1991,71,4.5,5.9,Investor,33,Renovated,2022,0,0,1,260049.91302872624,21445.63697127375,1.0824673875930302
RD-104221,1836,Inglewood,Entry,309617.0,308672.0,2021-10-13,2021-12-08,2,4,2,1486,2023,56,2.0,7.8,Owner-Occupied,1,Not Renovated,2021,0,1,0,297245.5088520697,11426.491147930326,1.0384412575048088
RD-104222,1619,Oriole Park,Entry,377383.0,385645.0,2015-05-18,2015-09-13,6,4,2,2290,2007,118,2.75,7.2,Owner-Occupied,17,Not Renovated,2015,1,0,0,357225.86256094935,28419.137439050653,1.0795550950183563
RD-104223,2674,Oriole Park,Entry,310825.0,303105.0,2022-10-23,2023-01-28,5,3,2,1544,1979,97,4.5,5.9,Owner-Occupied,45,Not Renovated,2023,0,0,1,302775.94773566385,329.05226433614735,1.0010867846894609
RD-104224,1861,Clearview Ridge,Mid-Low,358358.0,361042.0,2019-06-08,2019-11-25,3,4,1,1837,1980,170,3.5,6.8,Owner-Occupied,44,Not Renovated,2019,0,0,0,351278.0918456983,9763.908154301695,1.0277953803011164
RD-104225,2806,Eastview Estates,Mid-Low,417068.0,426687.45,2022-04-29,2022-09-29,6,3,0,2001,2004,153,4.5,5.9,Owner-Occupied,20,Renovated,2022,0,0,1,393791.5024124204,32895.947587579605,1.0835364587251237
RD-104226,2882,Inglewood,Entry,205795.0,207894.0,2016-10-17,2017-01-01,2,4,2,1335,1992,76,2.5,8.1,Owner-Occupied,32,Not Renovated,2017,0,0,0,192104.46497154722,15789.535028452781,1.0821924416529902
RD-104227,1930,Vanier Woods,Mid,288790.0,280807.0,2020-11-06,2020-12-18,5,1,1,1405,2003,42,2.45,9.5,Owner-Occupied,21,Not Renovated,2020,0,0,0,275546.60118305543,5260.398816944566,1.0190907773652773
RD-104228,1288,Lancaster Green,Mid-High,414440.0,421561.0,2022-01-17,2022-06-21,4,1,2,1696,2003,155,4.5,5.9,Owner-Occupied,21,Not Renovated,2022,0,0,1,421818.6503963895,-257.6503963894793,0.9993891915491471
RD-104229,1723,Inglewood,Entry,179015.0,183879.0,2016-12-31,2017-04-25,2,2,2,1185,2021,115,2.5,8.1,Investor,3,Not Renovated,2017,0,0,0,177218.8940011274,6660.105998872605,1.0375812411899503
RD-104230,1892,Anders Park,Premium,311524.0,320315.10000000003,2018-11-03,2019-03-15,4,4,1,1188,1986,132,3.0,6.5,Owner-Occupied,38,Renovated,2019,0,0,0,312453.9483261001,7861.1516738999635,1.0251593929793952
RD-104231,1271,Sunnybrook,Premium,547203.0,542243.0,2017-10-17,2017-10-23,4,4,2,2031,2007,6,2.75,7.0,Owner-Occupied,17,Not Renovated,2017,0,0,0,542233.7522652381,9.247734761913307,1.000017054885874
RD-104232,2953,Timberlands,Mid,342773.0,340319.0,2021-08-01,2021-09-04,3,3,0,1379,1996,34,2.0,7.8,Owner-Occupied,28,Not Renovated,2021,0,1,0,333870.1650643738,6448.83493562619,1.0193153974521287
RD-104233,2089,Oriole Park,Entry,391881.0,395487.0,2015-01-29,2015-07-01,2,3,1,2506,2009,153,2.75,7.2,Owner-Occupied,15,Not Renovated,2015,1,0,0,372737.0152110974,22749.984788902628,1.0610349492014317
RD-104234,1482,Sunnybrook,Premium,311344.0,329936.25,2015-07-09,2015-09-04,4,1,0,1314,2015,57,2.75,7.2,Investor,9,Renovated,2015,1,0,0,323768.15864702786,6168.091352972144,1.0190509510840953
RD-104235,1935,Oriole Park,Entry,253886.0,259357.0,2016-05-27,2016-10-29,5,3,2,1561,2018,155,2.5,8.1,Investor,6,Not Renovated,2016,1,0,0,254903.30756647766,4453.692433522345,1.0174720856941444
RD-104236,1247,Sunnybrook,Premium,644041.0,635245.0,2024-09-16,2025-01-11,5,1,1,2408,1977,117,4.75,6.1,Investor,47,Not Renovated,2025,0,0,0,631059.1789069831,4185.821093016886,1.0066330088095174
RD-104237,1155,Vanier Woods,Mid,553520.0,591096.4500000001,2019-03-26,2019-04-25,3,2,1,2512,1977,30,3.5,6.8,Owner-Occupied,47,Renovated,2019,0,0,0,580508.3868161461,10588.063183853985,1.0182392940813918
RD-104238,2070,Anders Park,Premium,621356.0,649984.65,2023-03-23,2023-08-26,5,3,1,2394,1987,156,5.5,5.6,Owner-Occupied,37,Renovated,2023,0,0,1,660985.1286931023,-11000.478693102254,0.9833574490323975
RD-104239,2958,Clearview Ridge,Mid-Low,308890.0,316425.0,2022-05-28,2022-11-12,6,4,1,1388,1986,168,4.5,5.9,Investor,38,Not Renovated,2022,0,0,1,297353.69530857983,19071.30469142017,1.0641367670633077
RD-104240,1453,Vanier Woods,Mid,196025.0,191579.0,2020-05-11,2020-09-18,4,3,1,912,2007,130,2.45,9.5,Owner-Occupied,17,Not Renovated,2020,0,0,0,194473.5801300781,-2894.5801300781022,0.9851158181582198
RD-104241,1200,Oriole Park,Entry,371015.0,371147.0,2016-09-03,2016-11-21,5,3,0,2383,1992,79,2.5,8.1,Owner-Occupied,32,Not Renovated,2016,1,0,0,361435.54868249374,9711.45131750626,1.0268691094523117
RD-104242,2683,Anders Park,Premium,370341.0,364969.0,2024-11-23,2025-01-26,2,4,0,1413,2001,64,4.75,6.1,Owner-Occupied,23,Not Renovated,2025,0,0,0,360295.79606402875,4673.203935971251,1.0129704647876068
RD-104243,1123,Anders Park,Premium,629603.0,643563.0,2021-05-31,2021-07-19,3,2,0,2196,2020,49,2.0,7.8,Owner-Occupied,4,Not Renovated,2021,0,1,0,598478.9404041123,45084.059595887666,1.0753310710740223
RD-104244,1000,Westlake,Mid-High,291589.0,284992.0,2024-05-11,2024-09-27,4,1,0,1151,2004,139,4.75,6.1,Owner-Occupied,20,Not Renovated,2024,0,0,0,273038.749868523,11953.25013147702,1.0437785850441847
RD-104245,1967,Sunnybrook,Premium,417000.0,424383.0,2024-08-28,2024-10-07,4,3,1,1492,2001,40,4.75,6.1,Owner-Occupied,23,Not Renovated,2024,0,0,0,423083.50303134805,1299.496968651947,1.0030714905198175
RD-104246,2782,Vanier Woods,Mid,213121.0,212068.0,2015-10-19,2016-01-25,5,4,1,1126,1975,98,2.75,7.2,Owner-Occupied,49,Not Renovated,2016,1,0,0,210093.88051500128,1974.1194849987223,1.0093963683290517
RD-104247,1854,Inglewood,Entry,211157.0,210399.0,2021-08-09,2021-10-12,2,4,2,1073,2022,64,2.0,7.8,Investor,2,Not Renovated,2021,0,1,0,194411.6087130614,15987.391286938597,1.0822347564158832
RD-104248,1639,Eastview Estates,Mid-Low,460306.0,457568.0,2019-06-30,2019-11-07,5,3,1,2439,2021,130,3.5,6.8,Owner-Occupied,3,Not Renovated,2019,0,0,0,445972.9643959907,11595.035604009288,1.0259994137082125
RD-104249,1190,Clearview Ridge,Mid-Low,194028.0,196791.0,2017-10-27,2018-03-04,6,3,0,995,1975,128,2.75,7.0,Owner-Occupied,49,Not Renovated,2018,0,0,0,182784.95538724464,14006.044612755359,1.0766258064460634
RD-104250,2602,Westlake,Mid-High,503604.0,490629.0,2018-11-01,2019-04-19,5,3,1,2100,1995,169,3.0,6.5,Owner-Occupied,29,Not Renovated,2019,0,0,0,500238.28439912526,-9609.28439912526,0.9807905858091855
RD-104251,1515,Vanier Woods,Mid,439391.0,439425.0,2019-01-29,2019-02-18,6,4,2,2073,1983,20,3.5,6.8,Investor,41,Not Renovated,2019,0,0,0,443700.4553416243,-4275.455341624329,0.9903640952129912
RD-104252,1441,Timberlands,Mid,283199.0,286376.0,2016-08-11,2016-12-13,4,2,0,1512,1975,124,2.5,8.1,Owner-Occupied,49,Not Renovated,2016,1,0,0,264069.6195210883,22306.380478911684,1.084471589421631
RD-104253,2944,Sunnybrook,Premium,534539.0,540294.0,2021-03-19,2021-06-24,6,2,2,1748,2009,97,2.0,7.8,Owner-Occupied,15,Not Renovated,2021,0,1,0,543462.8015583619,-3168.8015583618544,0.9941692392758521
RD-104254,2838,Clearview Ridge,Mid-Low,553906.0,569027.55,2022-03-28,2022-08-14,4,1,0,2507,1999,139,4.5,5.9,Investor,25,Renovated,2022,0,0,1,575823.423300323,-6795.873300322914,0.9881979908678038
RD-104255,2829,Lancaster Green,Mid-High,460137.0,447869.0,2019-08-27,2019-12-20,2,2,0,2096,1980,115,3.5,6.8,Owner-Occupied,44,Not Renovated,2019,0,0,0,427873.8088891272,19995.19111087278,1.046731514515426
RD-104256,1142,Lancaster Green,Mid-High,409725.0,400188.0,2015-12-31,2016-05-23,3,2,0,2060,1980,144,2.75,7.2,Owner-Occupied,44,Not Renovated,2016,1,0,0,396966.5528330256,3221.4471669744235,1.0081151601916685
RD-104257,2214,Vanier Woods,Mid,514700.0,509246.0,2024-09-28,2025-02-10,2,4,1,2269,1991,135,4.75,6.1,Owner-Occupied,33,Not Renovated,2025,0,0,0,491020.2764341327,18225.723565867287,1.037118067095366
RD-104258,1532,Timberlands,Mid,352945.0,344567.0,2020-11-12,2021-03-24,3,3,1,1660,1984,132,2.45,9.5,Owner-Occupied,40,Not Renovated,2021,0,1,0,339578.7891513017,4988.210848698276,1.014689406429551
RD-104259,1226,Lancaster Green,Mid-High,359171.0,368948.0,2015-11-03,2016-01-17,6,4,1,1743,1997,75,2.75,7.2,Owner-Occupied,27,Not Renovated,2016,1,0,0,351988.1025681009,16959.897431899095,1.048183155362809
RD-104260,2336,Anders Park,Premium,454753.0,489679.05000000005,2017-05-14,2017-08-08,6,2,2,1827,2007,86,2.75,7.0,Owner-Occupied,17,Renovated,2017,0,0,0,466299.7760563305,23379.27394366957,1.0501378622597608
RD-104261,2652,Timberlands,Mid,381186.0,375410.0,2022-05-13,2022-07-18,5,4,2,1614,2002,66,4.5,5.9,Owner-Occupied,22,Not Renovated,2022,0,0,1,361310.8726216024,14099.127378397621,1.0390221508588908
RD-104262,1948,Inglewood,Entry,264649.0,267084.0,2017-04-12,2017-09-02,6,4,2,1627,1991,143,2.75,7.0,Owner-Occupied,33,Not Renovated,2017,0,0,0,249605.16192519446,17478.838074805535,1.070025947941108
RD-104263,2325,Clearview Ridge,Mid-Low,171706.0,175422.0,2016-07-30,2016-10-26,2,1,2,994,2002,88,2.5,8.1,Owner-Occupied,22,Not Renovated,2016,1,0,0,175968.24594191837,-546.2459419183724,0.9968957698078171
RD-104264,2677,Eastview Estates,Mid-Low,412259.0,427260.75,2021-10-04,2021-12-26,3,2,1,1762,2018,83,2.0,7.8,Owner-Occupied,6,Renovated,2021,0,1,0,407978.3824295635,19282.3675704365,1.0472632090347718
RD-104265,1459,Timberlands,Mid,233060.0,236233.0,2019-11-03,2020-03-21,5,4,0,1139,2002,139,3.5,6.8,Owner-Occupied,22,Not Renovated,2020,0,0,0,226787.21295678397,9445.787043216027,1.0416504392821124
RD-104266,2424,Anders Park,Premium,780069.0,785064.0,2021-10-19,2021-11-05,2,2,2,2564,2006,17,2.0,7.8,Owner-Occupied,18,Not Renovated,2021,0,1,0,792447.8890466398,-7383.889046639786,0.9906821771517077
RD-104267,1550,Inglewood,Entry,251818.0,263681.25,2015-08-27,2016-02-21,3,1,0,1540,2009,178,2.75,7.2,Investor,15,Renovated,2016,1,0,0,255681.78880719448,7999.461192805524,1.0312867851485417
RD-104268,1392,Anders Park,Premium,579903.0,593787.0,2016-02-18,2016-03-26,4,1,2,2488,1977,37,2.5,8.1,Owner-Occupied,47,Not Renovated,2016,1,0,0,578601.1296071721,15185.8703928279,1.0262458360617754
RD-104269,2890,Westlake,Mid-High,606117.0,589230.0,2023-03-14,2023-06-24,4,3,1,2592,2019,102,5.5,5.6,Owner-Occupied,5,Not Renovated,2023,0,0,1,598451.339006241,-9221.339006240945,0.9845913303134162
RD-104270,2787,Clearview Ridge,Mid-Low,354748.0,351615.0,2019-05-20,2019-08-19,3,2,2,1735,1988,91,3.5,6.8,Owner-Occupied,36,Not Renovated,2019,0,0,0,354664.4297209525,-3049.429720952525,0.9914019296399366
RD-104271,1844,Vanier Woods,Mid,270946.0,271571.0,2020-11-07,2020-12-21,3,4,0,1286,1995,44,2.45,9.5,Owner-Occupied,29,Not Renovated,2020,0,0,0,254447.54435995425,17123.45564004575,1.067296604033333
RD-104272,2230,Lancaster Green,Mid-High,232853.0,237578.0,2018-02-06,2018-02-14,5,3,1,1009,2013,8,3.0,6.5,Owner-Occupied,11,Not Renovated,2018,0,0,0,229814.30803778837,7763.691962211626,1.0337824569257674
RD-104273,1209,Vanier Woods,Mid,232067.0,235590.0,2015-09-26,2016-03-21,2,2,1,1226,2008,177,2.75,7.2,Owner-Occupied,16,Not Renovated,2016,1,0,0,239625.5678219891,-4035.567821989098,0.9831588596381042
RD-104274,2138,Eastview Estates,Mid-Low,271820.0,277807.0,2018-11-20,2018-12-07,4,1,2,1473,2013,17,3.0,6.5,Owner-Occupied,11,Not Renovated,2018,0,0,0,265927.03642119933,11879.96357880067,1.0446737711918246
RD-104275,2760,Sunnybrook,Premium,532153.0,516314.0,2017-01-24,2017-06-09,6,4,0,2096,1983,136,2.75,7.0,Owner-Occupied,41,Not Renovated,2017,0,0,0,494193.71979504335,22120.280204956653,1.044760342592234
RD-104276,1645,Anders Park,Premium,239053.0,239874.0,2023-11-01,2023-12-27,6,1,1,949,2005,56,5.5,5.6,Owner-Occupied,19,Not Renovated,2023,0,0,1,225362.34818201917,14511.651817980834,1.064392530229851
RD-104277,2274,Timberlands,Mid,485502.0,477363.0,2017-08-23,2018-02-17,3,2,1,2338,2005,178,2.75,7.0,Owner-Occupied,19,Not Renovated,2018,0,0,0,444631.3224725248,32731.67752747523,1.073615320993266
RD-104278,1218,Timberlands,Mid,281434.0,279019.0,2019-11-22,2020-02-25,5,4,0,1426,2003,95,3.5,6.8,Investor,21,Not Renovated,2020,0,0,0,277353.39024119434,1665.6097588056582,1.0060053701069138
RD-104279,1406,Timberlands,Mid,328232.0,321924.0,2017-07-11,2017-10-10,6,1,1,1534,2004,91,2.75,7.0,Owner-Occupied,20,Not Renovated,2017,0,0,0,320959.2088606267,964.791139373323,1.003005961856643
RD-104280,2466,Clearview Ridge,Mid-Low,224119.0,225156.0,2019-05-15,2019-09-01,4,2,2,1116,1988,109,3.5,6.8,Investor,36,Not Renovated,2019,0,0,0,228961.42828104814,-3805.428281048138,0.9833796097900953
RD-104281,2626,Inglewood,Entry,274117.0,295796.55,2024-10-03,2024-11-09,3,4,2,1445,1978,37,4.75,6.1,Owner-Occupied,46,Renovated,2024,0,0,0,295010.2698492978,786.280150702165,1.0026652636571054
RD-104282,2377,Anders Park,Premium,333549.0,348895.05,2018-11-17,2018-12-07,4,2,2,1325,1990,20,3.0,6.5,Owner-Occupied,34,Renovated,2018,0,0,0,329473.89405734773,19421.155942652258,1.058945962921335
RD-104283,1887,Oriole Park,Entry,387396.0,380777.0,2020-04-19,2020-09-29,4,2,1,2155,2003,163,2.45,9.5,Investor,21,Not Renovated,2020,0,0,0,351842.3870330966,28934.612966903427,1.0822374279884068
RD-104284,1557,Anders Park,Premium,328854.0,349204.8,2024-12-02,2025-04-30,6,1,0,1169,2003,149,4.75,6.1,Owner-Occupied,21,Renovated,2025,0,0,0,355680.362472133,-6475.562472133024,0.9817938712524777
RD-104285,1549,Eastview Estates,Mid-Low,289340.0,286129.0,2016-03-25,2016-05-06,6,2,2,1609,2019,42,2.5,8.1,Owner-Occupied,5,Not Renovated,2016,1,0,0,272979.96170651965,13149.03829348035,1.0481685110191965
RD-104286,1141,Vanier Woods,Mid,582588.0,588647.0,2022-06-28,2022-07-25,3,1,2,2542,1980,27,4.5,5.9,Owner-Occupied,44,Not Renovated,2022,0,0,1,559919.3512538217,28727.648746178253,1.0513067617360405
RD-104287,1611,Clearview Ridge,Mid-Low,410215.0,418440.0,2016-12-27,2017-01-09,4,1,0,2238,1975,13,2.5,8.1,Owner-Occupied,49,Not Renovated,2017,0,0,0,422873.58979675313,-4433.589796753135,0.9895155670542488
RD-104288,1500,Vanier Woods,Mid,273451.0,267878.0,2017-02-15,2017-05-31,5,3,1,1341,1991,105,2.75,7.0,Owner-Occupied,33,Not Renovated,2017,0,0,0,262121.2990622434,5756.700937756599,1.021961973171778
RD-104289,1839,Clearview Ridge,Mid-Low,438980.0,474219.9,2023-09-23,2024-02-19,2,3,0,2104,1985,149,5.5,5.6,Owner-Occupied,39,Renovated,2024,0,0,0,446471.92665756197,27747.973342438054,1.0621494246013823
RD-104290,1701,Sunnybrook,Premium,540332.0,558462.4500000001,2022-12-08,2022-12-14,3,2,1,1849,2000,6,4.5,5.9,Owner-Occupied,24,Renovated,2022,0,0,1,563438.1405993106,-4975.690599310561,0.9911690561203079
RD-104291,2570,Oriole Park,Entry,163060.0,159210.0,2016-10-05,2017-02-05,6,4,2,996,1995,123,2.5,8.1,Investor,29,Not Renovated,2017,0,0,0,162288.49817332657,-3078.498173326574,0.9810307063779795
RD-104292,2682,Lancaster Green,Mid-High,508285.0,494360.0,2021-09-30,2021-11-29,4,2,0,2006,1975,60,2.0,7.8,Owner-Occupied,49,Not Renovated,2021,0,1,0,459096.24134905246,35263.75865094754,1.0768112554076354
RD-104293,2565,Clearview Ridge,Mid-Low,247760.0,249922.0,2015-09-03,2016-02-25,3,3,2,1333,2021,175,2.75,7.2,Owner-Occupied,3,Not Renovated,2016,1,0,0,251477.80514486143,-1555.8051448614278,0.993813350072921
RD-104294,2869,Timberlands,Mid,300646.0,294615.0,2020-05-03,2020-08-30,5,3,2,1480,2001,119,2.45,9.5,Owner-Occupied,23,Not Renovated,2020,0,0,0,282550.9782273288,12064.0217726712,1.0426967970465315
RD-104295,2530,Eastview Estates,Mid-Low,482150.0,486134.0,2022-05-19,2022-08-11,2,2,1,2239,1992,84,4.5,5.9,Investor,32,Not Renovated,2022,0,0,1,472720.223471009,13413.776528991002,1.0283757196391952
RD-104296,1595,Vanier Woods,Mid,550805.0,562560.0,2017-06-21,2017-08-12,5,3,2,2579,2023,52,2.75,7.0,Investor,1,Not Renovated,2017,0,0,0,569019.0875326348,-6459.087532634847,0.988648733102008
RD-104297,2904,Anders Park,Premium,401064.0,420246.75,2020-12-04,2021-02-19,4,4,2,1584,1987,77,2.45,9.5,Owner-Occupied,37,Renovated,2021,0,1,0,427532.95435421076,-7286.204354210757,0.9829575608616731
RD-104298,1280,Timberlands,Mid,534631.0,534622.0,2020-07-20,2020-09-15,2,3,0,2448,2021,57,2.45,9.5,Owner-Occupied,3,Not Renovated,2020,0,0,0,505868.0994110573,28753.90058894269,1.0568407073354074
RD-104299,1423,Clearview Ridge,Mid-Low,369713.0,367757.0,2021-05-19,2021-11-12,6,3,2,1635,2001,177,2.0,7.8,Owner-Occupied,23,Not Renovated,2021,0,1,0,346164.17609759053,21592.823902409466,1.0623774075810837
RD-104300,1855,Lancaster Green,Mid-High,468393.0,470342.0,2015-06-21,2015-12-06,3,4,2,2344,1995,168,2.75,7.2,Investor,29,Not Renovated,2015,1,0,0,436501.6719201049,33840.32807989512,1.077526227863084
RD-104301,1269,Oriole Park,Entry,240721.0,247520.0,2019-06-07,2019-08-20,3,1,0,1424,2011,74,3.5,6.8,Owner-Occupied,13,Not Renovated,2019,0,0,0,241624.02044909325,5895.979550906748,1.0244014628179277
RD-104302,1153,Anders Park,Premium,574823.0,579441.0,2016-06-07,2016-09-03,4,3,1,2399,2005,88,2.5,8.1,Owner-Occupied,19,Not Renovated,2016,1,0,0,533874.0144504331,45566.98554956692,1.0853515704383427
RD-104303,1613,Eastview Estates,Mid-Low,450167.0,444036.0,2024-05-30,2024-07-24,3,2,1,2213,2000,55,4.75,6.1,Owner-Occupied,24,Not Renovated,2024,0,0,0,426802.8872477526,17233.112752247427,1.0403772169006997
RD-104304,2750,Clearview Ridge,Mid-Low,308277.0,299884.0,2018-03-12,2018-04-22,3,1,0,1528,2014,41,3.0,6.5,Owner-Occupied,10,Not Renovated,2018,0,0,0,278093.9492449671,21790.05075503292,1.0783549977056082
RD-104305,1661,Eastview Estates,Mid-Low,215283.0,221982.6,2015-11-14,2016-01-14,3,2,0,1217,1976,61,2.75,7.2,Investor,48,Renovated,2016,1,0,0,213219.29928816893,8763.300711831078,1.0410999414269126
RD-104306,2967,Vanier Woods,Mid,532541.0,543497.85,2022-02-27,2022-04-11,3,2,0,2274,2013,43,4.5,5.9,Owner-Occupied,11,Renovated,2022,0,0,1,502188.3279011652,41309.5220988348,1.0822590247596613
RD-104307,1082,Vanier Woods,Mid,433100.0,441033.0,2023-01-12,2023-07-08,5,2,2,2062,1991,177,5.5,5.6,Owner-Occupied,33,Not Renovated,2023,0,0,1,442586.1974098067,-1553.1974098067149,0.9964906329684553
